loan_amnt,annual_inc,dti,emp_length,grade,term,purpose,home_ownership,state,revol_util,fico,default
19175.0,38364.92,30.18,10+ years,F, 60 months,debt_consolidation,RENT,PA,101.6,684.0,0
20000.0,170000.0,25.52,5 years,A, 36 months,credit_card,MORTGAGE,TX,58.0,699.0,1
15000.0,62500.0,11.66,< 1 year,C, 60 months,credit_card,RENT,FL,76.0,674.0,0
3500.0,50000.0,26.07,10+ years,B, 36 months,other,MORTGAGE,IL,62.0,669.0,0
12000.0,70000.0,24.28,2 years,B, 36 months,debt_consolidation,RENT,CA,85.2,699.0,0
8000.0,55000.0,7.24,2 years,B, 36 months,debt_consolidation,RENT,FL,74.9,669.0,0
10500.0,62000.0,5.27,8 years,B, 36 months,other,RENT,CA,38.8,694.0,0
12000.0,50000.0,27.94,1 year,C, 60 months,credit_card,MORTGAGE,MO,69.8,679.0,0
15125.0,45000.0,16.16,< 1 year,C, 36 months,debt_consolidation,OWN,AL,46.9,684.0,1
5500.0,40000.0,7.62,10+ years,D, 36 months,debt_consolidation,RENT,CA,93.7,664.0,0
4200.0,40992.0,36.8,< 1 year,D, 36 months,debt_consolidation,RENT,MD,71.4,679.0,0
30000.0,90000.0,35.91,2 years,F, 60 months,small_business,RENT,FL,83.7,684.0,0
8400.0,100000.0,20.54,10+ years,A, 36 months,debt_consolidation,MORTGAGE,VA,25.9,714.0,0
1200.0,37000.0,21.18,6 years,C, 36 months,debt_consolidation,MORTGAGE,MO,50.3,684.0,0
5500.0,56000.0,16.18,10+ years,B, 36 months,debt_consolidation,RENT,NY,36.7,679.0,0
30000.0,72500.0,19.12,10+ years,B, 60 months,credit_card,OWN,TN,70.8,714.0,0
7000.0,55000.0,22.63,< 1 year,C, 36 months,debt_consolidation,RENT,TX,68.2,669.0,1
5000.0,93752.0,17.06,10+ years,C, 36 months,home_improvement,RENT,NY,87.3,679.0,1
35000.0,95000.0,20.3,10+ years,A, 36 months,debt_consolidation,MORTGAGE,TX,62.5,689.0,0
10000.0,65000.0,23.49,5 years,C, 36 months,debt_consolidation,RENT,MA,44.7,714.0,0
8625.0,106000.0,33.71,7 years,C, 36 months,debt_consolidation,MORTGAGE,MD,83.8,699.0,0
12000.0,38000.0,31.05,10+ years,D, 60 months,credit_card,MORTGAGE,WV,90.2,669.0,0
10000.0,50000.0,15.89,< 1 year,A, 36 months,debt_consolidation,RENT,WI,17.1,759.0,0
20000.0,58000.0,26.53,4 years,C, 60 months,debt_consolidation,RENT,FL,40.4,689.0,1
5000.0,33000.0,13.6,3 years,A, 36 months,credit_card,MORTGAGE,GA,51.8,704.0,0
12000.0,69000.0,14.66,7 years,B, 36 months,debt_consolidation,RENT,CA,51.0,694.0,0
2000.0,192000.0,16.91,5 years,C, 36 months,vacation,MORTGAGE,CA,70.0,704.0,0
29800.0,65000.0,14.77,10+ years,C, 36 months,debt_consolidation,OWN,NY,57.5,664.0,1
28800.0,90000.0,31.19,6 years,E, 60 months,debt_consolidation,MORTGAGE,NV,43.0,689.0,0
4000.0,28000.0,35.28,7 years,B, 36 months,debt_consolidation,OWN,FL,28.9,689.0,0
5000.0,38000.0,27.67,5 years,C, 36 months,debt_consolidation,RENT,MN,52.8,674.0,1
7200.0,35000.0,33.98,10+ years,C, 36 months,debt_consolidation,MORTGAGE,IL,73.2,674.0,0
3425.0,32000.0,13.88,3 years,D, 36 months,medical,RENT,GA,88.0,664.0,0
2000.0,37128.0,30.32,4 years,C, 36 months,credit_card,RENT,PA,83.8,689.0,1
35000.0,110000.0,19.34,10+ years,C, 36 months,credit_card,MORTGAGE,MD,99.0,679.0,0
12000.0,58000.0,22.74,4 years,B, 36 months,debt_consolidation,OWN,MI,62.4,664.0,0
13000.0,50000.0,12.7,5 years,D, 36 months,debt_consolidation,RENT,IL,48.2,694.0,1
10000.0,85000.0,23.31,10+ years,B, 36 months,debt_consolidation,RENT,TX,23.6,689.0,0
4025.0,46000.0,39.76,< 1 year,F, 36 months,debt_consolidation,RENT,IL,92.9,664.0,0
14000.0,70000.0,2.2,6 years,D, 60 months,debt_consolidation,RENT,CA,30.0,679.0,0
12000.0,57000.0,17.75,10+ years,C, 36 months,debt_consolidation,OWN,PA,30.3,729.0,0
35000.0,87000.0,22.47,< 1 year,E, 60 months,credit_card,MORTGAGE,MN,59.4,669.0,0
12850.0,137000.0,10.62,10+ years,D, 36 months,debt_consolidation,MORTGAGE,CA,76.0,669.0,0
12225.0,38000.0,35.83,5 years,C, 36 months,credit_card,OWN,AZ,48.4,684.0,0
32000.0,147000.0,9.64,1 year,B, 60 months,credit_card,RENT,NY,82.5,719.0,0
8875.0,24720.0,29.85,8 years,D, 36 months,debt_consolidation,RENT,FL,36.9,664.0,0
7675.0,90000.0,2.43,10+ years,A, 36 months,debt_consolidation,MORTGAGE,IL,27.8,789.0,0
6500.0,29500.0,19.49,4 years,C, 36 months,credit_card,RENT,UT,45.1,684.0,0
10000.0,31700.0,12.68,1 year,C, 60 months,debt_consolidation,RENT,IL,50.0,664.0,1
20400.0,65000.0,26.57,3 years,E, 60 months,debt_consolidation,RENT,CT,87.2,669.0,0
14325.0,60000.0,21.7,8 years,C, 36 months,debt_consolidation,MORTGAGE,FL,83.4,669.0,0
4800.0,102000.0,4.98,10+ years,D, 36 months,debt_consolidation,MORTGAGE,WA,80.5,674.0,0
14025.0,98000.0,29.23,10+ years,B, 36 months,credit_card,MORTGAGE,NJ,73.9,699.0,0
19825.0,62000.0,29.38,10+ years,F, 60 months,debt_consolidation,MORTGAGE,OH,99.9,674.0,0
10000.0,55000.0,12.04,4 years,B, 36 months,debt_consolidation,RENT,WA,80.1,694.0,0
9000.0,54000.0,12.96,5 years,C, 36 months,debt_consolidation,OWN,IN,46.7,664.0,0
35000.0,192000.0,18.51,10+ years,A, 36 months,credit_card,MORTGAGE,NJ,18.0,769.0,0
13450.0,52500.0,25.07,8 years,D, 60 months,other,MORTGAGE,IN,42.2,684.0,0
6000.0,38700.0,23.26,3 years,C, 36 months,debt_consolidation,OWN,NC,19.2,694.0,0
15000.0,30000.0,12.0,5 years,C, 60 months,debt_consolidation,OWN,MI,55.2,694.0,1
16800.0,50000.0,19.73,4 years,C, 36 months,credit_card,MORTGAGE,NY,80.8,684.0,0
5225.0,45000.0,14.29,10+ years,B, 36 months,debt_consolidation,MORTGAGE,PA,12.7,809.0,0
10700.0,80000.0,13.4,10+ years,A, 36 months,credit_card,MORTGAGE,CO,46.0,704.0,0
10500.0,35000.0,26.75,5 years,E, 60 months,debt_consolidation,RENT,IL,94.8,664.0,0
6000.0,32000.0,30.87,9 years,B, 36 months,debt_consolidation,MORTGAGE,WI,75.6,699.0,0
35000.0,150000.0,21.93,10+ years,C, 36 months,debt_consolidation,MORTGAGE,PA,68.3,684.0,1
21000.0,60500.0,31.62,10+ years,C, 60 months,major_purchase,MORTGAGE,PA,50.2,704.0,1
6500.0,46000.0,4.44,3 years,A, 36 months,car,MORTGAGE,FL,39.5,674.0,0
7000.0,39000.0,14.71,4 years,B, 36 months,credit_card,RENT,NV,68.5,669.0,0
35000.0,410000.0,8.71,6 years,A, 36 months,credit_card,MORTGAGE,CA,40.2,774.0,0
6500.0,50000.0,28.04,5 years,A, 36 months,debt_consolidation,MORTGAGE,IL,31.7,744.0,0
14000.0,83000.0,16.5,4 years,B, 36 months,debt_consolidation,MORTGAGE,TX,36.4,699.0,0
28000.0,75486.0,22.91,2 years,A, 36 months,credit_card,MORTGAGE,MN,76.0,699.0,0
20000.0,50000.0,39.32,10+ years,E, 60 months,debt_consolidation,OWN,TX,79.3,689.0,0
24000.0,128000.0,32.25,3 years,B, 36 months,debt_consolidation,MORTGAGE,PA,60.3,719.0,0
15350.0,110000.0,16.79,8 years,D, 60 months,other,RENT,CA,59.4,684.0,0
14400.0,95000.0,31.49,3 years,A, 36 months,credit_card,RENT,VA,65.5,699.0,0
13000.0,115000.0,17.08,10+ years,B, 60 months,credit_card,RENT,AZ,42.8,669.0,1
12000.0,70000.0,26.47,2 years,D, 60 months,credit_card,OWN,FL,55.9,684.0,1
25000.0,120000.0,14.83,10+ years,C, 36 months,home_improvement,OWN,NY,45.2,684.0,0
5000.0,60000.0,24.96,10+ years,C, 36 months,small_business,RENT,FL,5.8,759.0,0
12050.0,37000.0,24.78,6 years,F, 60 months,debt_consolidation,OWN,NJ,53.3,689.0,0
12000.0,34000.0,23.93,2 years,C, 60 months,debt_consolidation,RENT,MN,80.5,669.0,1
12000.0,62000.0,20.0,7 years,B, 36 months,debt_consolidation,RENT,NY,33.5,719.0,0
10000.0,70000.0,31.76,10+ years,B, 36 months,credit_card,MORTGAGE,CT,44.1,704.0,0
8500.0,75000.0,9.5,10+ years,B, 36 months,debt_consolidation,MORTGAGE,IN,1.4,694.0,0
10000.0,62000.0,18.99,10+ years,C, 36 months,debt_consolidation,RENT,FL,35.9,684.0,0
10000.0,50000.0,11.83,2 years,C, 36 months,debt_consolidation,RENT,PA,59.5,679.0,0
2500.0,40000.0,31.38,5 years,C, 36 months,credit_card,RENT,NY,99.1,674.0,1
8000.0,50000.0,31.28,10+ years,D, 36 months,debt_consolidation,RENT,FL,81.1,689.0,1
15000.0,83000.0,17.2,10+ years,B, 60 months,home_improvement,MORTGAGE,MA,73.9,679.0,0
9800.0,90000.0,11.2,10+ years,A, 36 months,debt_consolidation,MORTGAGE,LA,29.3,734.0,0
25000.0,100000.0,13.33,10+ years,C, 36 months,debt_consolidation,RENT,CA,68.9,684.0,0
15000.0,92000.0,29.23,< 1 year,E, 60 months,debt_consolidation,RENT,TX,63.3,694.0,1
7900.0,54000.0,23.04,10+ years,D, 36 months,credit_card,RENT,IN,57.7,664.0,0
19900.0,102668.0,22.57,10+ years,B, 36 months,debt_consolidation,RENT,NY,62.4,684.0,0
12000.0,57000.0,10.19,2 years,C, 60 months,home_improvement,OWN,VA,20.6,669.0,0
35000.0,115000.0,25.52,7 years,E, 60 months,debt_consolidation,MORTGAGE,PA,57.0,704.0,1
10000.0,60000.0,12.52,9 years,A, 36 months,credit_card,RENT,GA,38.5,724.0,0
28000.0,105000.0,19.26,10+ years,D, 60 months,debt_consolidation,MORTGAGE,CA,42.8,699.0,0
28000.0,118000.0,19.38,7 years,B, 60 months,credit_card,MORTGAGE,CA,37.7,764.0,0
24000.0,200000.0,22.55,10+ years,A, 36 months,debt_consolidation,MORTGAGE,FL,61.6,714.0,0
24000.0,164000.0,12.07,< 1 year,C, 60 months,major_purchase,MORTGAGE,NJ,61.7,709.0,1
35000.0,76800.0,30.88,6 years,E, 60 months,debt_consolidation,MORTGAGE,GA,62.6,674.0,0
17050.0,44000.0,30.63,10+ years,C, 60 months,debt_consolidation,RENT,NJ,22.6,724.0,0
35000.0,90000.0,19.13,10+ years,C, 60 months,debt_consolidation,OWN,OH,66.4,729.0,0
22675.0,54000.0,20.0,1 year,D, 36 months,debt_consolidation,MORTGAGE,OR,94.9,669.0,0
25000.0,170000.0,7.66,9 years,C, 60 months,debt_consolidation,MORTGAGE,OH,82.6,674.0,0
10000.0,76000.0,4.42,6 years,B, 36 months,credit_card,MORTGAGE,NC,34.1,674.0,0
8000.0,60000.0,26.72,2 years,B, 36 months,debt_consolidation,MORTGAGE,MS,92.7,704.0,0
16000.0,80000.0,30.32,< 1 year,B, 60 months,credit_card,MORTGAGE,VA,33.6,704.0,0
3000.0,70000.0,9.77,8 years,C, 36 months,home_improvement,RENT,NY,22.7,709.0,0
21000.0,70000.0,23.83,10+ years,C, 36 months,other,MORTGAGE,MD,43.1,684.0,0
6300.0,45000.0,16.99,10+ years,B, 36 months,debt_consolidation,RENT,NJ,19.8,694.0,0
35000.0,270000.0,16.97,10+ years,D, 36 months,debt_consolidation,OWN,NJ,75.6,699.0,1
13900.0,41000.0,38.96,10+ years,F, 60 months,debt_consolidation,RENT,RI,6.2,754.0,1
24000.0,49000.0,24.57,8 years,B, 60 months,debt_consolidation,MORTGAGE,AL,81.0,694.0,0
15000.0,58000.0,20.76,10+ years,B, 60 months,debt_consolidation,MORTGAGE,RI,43.1,719.0,0
8000.0,65000.0,35.3,10+ years,B, 36 months,car,MORTGAGE,VA,57.4,699.0,0
32000.0,89500.0,19.72,10+ years,C, 60 months,debt_consolidation,MORTGAGE,NJ,59.5,709.0,0
18000.0,160000.0,11.62,10+ years,C, 60 months,credit_card,RENT,CA,76.3,669.0,0
6500.0,45000.0,23.28,7 years,B, 36 months,debt_consolidation,RENT,NY,54.9,674.0,0
4800.0,42000.0,11.17,10+ years,B, 36 months,debt_consolidation,OWN,KY,20.0,744.0,0
15000.0,103000.0,13.98,4 years,B, 36 months,credit_card,RENT,CA,39.4,689.0,0
25000.0,64000.0,18.83,< 1 year,D, 36 months,debt_consolidation,RENT,PA,52.2,694.0,1
24000.0,155000.0,21.24,10+ years,A, 60 months,debt_consolidation,RENT,VA,50.1,689.0,0
22200.0,75000.0,23.54,4 years,C, 36 months,debt_consolidation,RENT,TX,76.1,664.0,0
3600.0,35000.0,15.47,3 years,B, 36 months,major_purchase,RENT,VA,38.4,679.0,0
6400.0,102000.0,30.61,3 years,C, 36 months,medical,MORTGAGE,SC,83.6,664.0,1
24000.0,350000.0,5.67,3 years,A, 36 months,debt_consolidation,RENT,NY,3.1,729.0,0
5000.0,58000.0,24.56,10+ years,A, 36 months,debt_consolidation,RENT,NY,13.8,724.0,0
31500.0,63000.0,20.04,7 years,C, 36 months,debt_consolidation,MORTGAGE,PA,41.7,714.0,1
20000.0,61809.0,7.36,10+ years,A, 36 months,home_improvement,MORTGAGE,FL,12.0,724.0,0
20000.0,40000.0,17.55,< 1 year,F, 60 months,major_purchase,RENT,CO,17.5,744.0,0
16000.0,96000.0,25.71,10+ years,B, 60 months,credit_card,OWN,GA,39.9,734.0,0
5000.0,140000.0,10.14,< 1 year,A, 36 months,home_improvement,MORTGAGE,CT,57.6,669.0,0
33000.0,120000.0,15.33,4 years,B, 36 months,debt_consolidation,RENT,CA,37.7,679.0,0
35000.0,115000.0,12.7,1 year,F, 60 months,debt_consolidation,OWN,CT,27.1,674.0,0
32000.0,118281.0,27.32,10+ years,C, 36 months,debt_consolidation,MORTGAGE,NY,45.2,674.0,0
20000.0,60000.0,12.94,7 years,C, 60 months,debt_consolidation,MORTGAGE,NC,60.0,684.0,0
15000.0,120000.0,13.66,1 year,B, 60 months,debt_consolidation,MORTGAGE,MD,68.7,724.0,0
13675.0,60000.0,24.34,9 years,D, 36 months,debt_consolidation,RENT,TX,52.8,679.0,0
13000.0,55000.0,6.88,10+ years,A, 60 months,debt_consolidation,MORTGAGE,NJ,42.4,714.0,0
6000.0,20000.0,22.33,< 1 year,D, 36 months,debt_consolidation,RENT,MO,104.1,669.0,0
11000.0,57000.0,11.18,9 years,A, 36 months,debt_consolidation,MORTGAGE,MI,14.6,819.0,1
20000.0,128000.0,7.1,4 years,D, 60 months,debt_consolidation,MORTGAGE,CT,69.3,684.0,1
10000.0,120000.0,19.4,10+ years,C, 36 months,home_improvement,MORTGAGE,AZ,41.9,664.0,1
6000.0,14000.0,39.37,< 1 year,C, 36 months,debt_consolidation,RENT,GA,51.0,689.0,0
6900.0,62000.0,2.71,5 years,B, 36 months,debt_consolidation,MORTGAGE,NJ,73.4,674.0,0
15200.0,60000.0,20.32,2 years,C, 60 months,debt_consolidation,RENT,MO,81.6,689.0,0
10000.0,35000.0,19.17,10+ years,B, 60 months,debt_consolidation,MORTGAGE,AL,23.0,719.0,0
4900.0,35650.0,33.23,2 years,C, 36 months,debt_consolidation,RENT,MD,92.6,679.0,0
11200.0,92000.0,15.44,5 years,C, 60 months,debt_consolidation,RENT,CA,81.5,664.0,0
15000.0,65000.0,16.54,2 years,A, 36 months,debt_consolidation,OWN,NY,67.3,709.0,0
15000.0,62000.0,7.32,3 years,B, 36 months,debt_consolidation,RENT,CT,63.9,684.0,0
11200.0,80000.0,13.49,10+ years,B, 36 months,credit_card,RENT,NY,70.4,664.0,0
15000.0,60000.0,19.95,1 year,B, 36 months,credit_card,RENT,CA,27.4,714.0,0
35000.0,135000.0,15.96,6 years,C, 60 months,debt_consolidation,MORTGAGE,AZ,28.6,744.0,1
8000.0,165000.0,9.64,10+ years,C, 36 months,other,MORTGAGE,NJ,68.1,684.0,1
10000.0,47000.0,12.28,5 years,B, 36 months,debt_consolidation,MORTGAGE,FL,21.1,664.0,1
8000.0,53000.0,14.63,2 years,C, 36 months,home_improvement,MORTGAGE,OR,38.6,674.0,1
9600.0,45000.0,27.15,10+ years,B, 36 months,credit_card,MORTGAGE,OH,32.1,689.0,0
15000.0,110000.0,13.06,1 year,B, 36 months,credit_card,MORTGAGE,NC,68.1,674.0,0
25000.0,126000.0,14.64,3 years,C, 36 months,debt_consolidation,MORTGAGE,OH,70.1,679.0,0
2000.0,39000.0,16.16,5 years,B, 36 months,credit_card,RENT,NY,32.7,664.0,1
14275.0,42000.0,9.44,1 year,D, 36 months,debt_consolidation,RENT,MA,98.6,699.0,0
8500.0,110000.0,10.23,3 years,A, 36 months,debt_consolidation,MORTGAGE,OK,29.8,734.0,0
7200.0,31000.0,32.38,2 years,B, 36 months,debt_consolidation,RENT,AZ,84.7,704.0,0
10000.0,40481.0,11.24,10+ years,A, 36 months,credit_card,OWN,AZ,58.6,734.0,1
32000.0,90000.0,18.69,10+ years,A, 36 months,debt_consolidation,RENT,IL,48.1,694.0,0
20500.0,41000.0,21.81,3 years,E, 60 months,debt_consolidation,RENT,HI,80.3,709.0,0
20225.0,125000.0,30.42,3 years,B, 36 months,debt_consolidation,RENT,CA,89.2,699.0,0
14000.0,55000.0,18.07,10+ years,B, 36 months,credit_card,MORTGAGE,NY,57.5,664.0,0
28000.0,97000.0,17.47,10+ years,F, 60 months,debt_consolidation,MORTGAGE,GA,84.1,684.0,0
30000.0,95000.0,16.5,1 year,B, 60 months,credit_card,MORTGAGE,CA,78.8,714.0,0
9500.0,43000.0,6.89,1 year,A, 36 months,debt_consolidation,MORTGAGE,WA,26.3,729.0,0
18000.0,120000.0,7.65,9 years,C, 60 months,debt_consolidation,MORTGAGE,CA,79.7,664.0,0
30000.0,125000.0,15.93,6 years,A, 36 months,credit_card,RENT,AZ,43.6,684.0,0
10000.0,55000.0,14.92,10+ years,D, 36 months,debt_consolidation,MORTGAGE,PA,91.3,664.0,0
20000.0,113000.0,14.21,9 years,B, 36 months,credit_card,MORTGAGE,CA,58.7,694.0,0
8450.0,65000.0,6.7,< 1 year,E, 36 months,debt_consolidation,RENT,TX,43.8,689.0,0
18625.0,44400.0,25.24,6 years,D, 60 months,debt_consolidation,RENT,OH,88.6,679.0,1
19000.0,41600.0,11.6,< 1 year,C, 60 months,debt_consolidation,RENT,GA,65.6,714.0,1
15000.0,72000.0,17.58,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MD,18.0,679.0,1
35000.0,90000.0,11.56,10+ years,B, 36 months,debt_consolidation,MORTGAGE,CA,34.4,734.0,0
19000.0,49000.0,14.84,3 years,D, 60 months,debt_consolidation,OWN,IN,74.2,664.0,1
18500.0,65000.0,24.21,8 years,B, 36 months,debt_consolidation,MORTGAGE,TN,66.7,709.0,0
14000.0,46000.0,32.74,10+ years,C, 60 months,debt_consolidation,MORTGAGE,CA,38.3,674.0,0
23000.0,158700.0,33.49,10+ years,B, 36 months,credit_card,RENT,MD,48.0,684.0,0
8050.0,96000.0,15.5,10+ years,B, 36 months,home_improvement,MORTGAGE,PA,94.9,669.0,0
14400.0,64000.0,25.95,10+ years,B, 60 months,credit_card,MORTGAGE,CA,56.0,699.0,0
12000.0,68000.0,11.05,7 years,C, 60 months,medical,RENT,PA,88.5,689.0,0
22400.0,60000.0,25.3,10+ years,C, 60 months,credit_card,MORTGAGE,ME,66.6,674.0,0
8500.0,62450.0,17.39,10+ years,B, 36 months,debt_consolidation,MORTGAGE,WA,52.5,679.0,1
10000.0,62000.0,26.11,10+ years,C, 36 months,debt_consolidation,MORTGAGE,GA,51.0,674.0,0
25000.0,60000.0,15.86,10+ years,A, 36 months,debt_consolidation,RENT,CA,10.6,794.0,0
3000.0,50000.0,23.02,5 years,C, 36 months,debt_consolidation,MORTGAGE,NC,48.4,704.0,0
4000.0,80000.0,19.53,10+ years,B, 36 months,credit_card,MORTGAGE,MI,71.4,674.0,0
35000.0,85000.0,9.08,10+ years,C, 60 months,debt_consolidation,MORTGAGE,TX,45.7,754.0,0
20000.0,47500.0,25.64,4 years,C, 60 months,credit_card,RENT,FL,76.6,679.0,0
30000.0,124000.0,28.66,8 years,D, 60 months,credit_card,MORTGAGE,WA,70.7,669.0,0
30000.0,90000.0,14.01,1 year,C, 36 months,debt_consolidation,MORTGAGE,AZ,29.0,684.0,0
16000.0,79000.0,22.91,10+ years,B, 36 months,debt_consolidation,RENT,TX,62.2,694.0,0
5000.0,40000.0,28.74,1 year,B, 36 months,credit_card,RENT,HI,61.2,674.0,0
35000.0,360000.0,20.58,5 years,B, 36 months,credit_card,RENT,NY,87.4,689.0,0
10300.0,58000.0,20.3,< 1 year,A, 36 months,debt_consolidation,MORTGAGE,KS,42.0,684.0,0
2400.0,33000.0,25.78,9 years,B, 36 months,credit_card,MORTGAGE,FL,30.0,669.0,0
4975.0,65000.0,31.46,10+ years,C, 36 months,debt_consolidation,OWN,TX,57.0,719.0,0
15000.0,63500.0,26.23,10+ years,A, 36 months,debt_consolidation,MORTGAGE,MN,39.3,739.0,0
12000.0,86000.0,19.9,10+ years,A, 36 months,debt_consolidation,RENT,IN,18.1,749.0,0
24825.0,252000.0,19.59,1 year,D, 36 months,debt_consolidation,RENT,AK,2.8,739.0,0
4500.0,55000.0,37.92,5 years,C, 36 months,debt_consolidation,MORTGAGE,PA,45.8,719.0,0
2400.0,22607.0,25.97,1 year,D, 36 months,moving,RENT,CA,0.0,759.0,0
25000.0,87000.0,22.57,10+ years,B, 60 months,debt_consolidation,RENT,NJ,30.9,774.0,0
8000.0,52000.0,12.67,7 years,C, 36 months,debt_consolidation,RENT,MN,6.1,664.0,0
21600.0,85000.0,23.45,10+ years,A, 36 months,credit_card,MORTGAGE,CA,21.2,734.0,0
3000.0,83000.0,36.74,4 years,B, 36 months,debt_consolidation,MORTGAGE,FL,90.0,709.0,0
5000.0,20000.0,28.69,5 years,C, 36 months,credit_card,OWN,NY,68.2,719.0,0
2500.0,70000.0,16.56,8 years,A, 36 months,debt_consolidation,MORTGAGE,OK,67.8,699.0,1
5600.0,37600.0,9.35,3 years,C, 36 months,debt_consolidation,RENT,FL,76.5,669.0,0
7200.0,25000.0,30.77,4 years,D, 36 months,credit_card,OWN,GA,54.7,689.0,0
20000.0,115000.0,9.21,6 years,A, 36 months,home_improvement,MORTGAGE,GA,5.9,794.0,0
24000.0,148000.0,10.74,1 year,A, 36 months,credit_card,MORTGAGE,IL,96.0,684.0,0
25000.0,60864.0,16.54,4 years,B, 60 months,debt_consolidation,RENT,CA,40.0,729.0,0
12000.0,92500.0,17.66,2 years,C, 36 months,debt_consolidation,MORTGAGE,GA,2.4,674.0,0
11700.0,68000.0,33.25,< 1 year,C, 60 months,credit_card,MORTGAGE,NY,35.9,709.0,0
12500.0,48000.0,27.7,4 years,A, 36 months,debt_consolidation,MORTGAGE,GA,59.4,714.0,0
1600.0,72000.0,28.87,10+ years,C, 36 months,other,RENT,NC,82.3,719.0,0
8500.0,111000.0,16.46,3 years,B, 36 months,debt_consolidation,MORTGAGE,FL,36.2,669.0,0
8000.0,198000.0,12.75,10+ years,A, 36 months,home_improvement,OWN,NJ,94.6,674.0,0
3500.0,45000.0,21.41,< 1 year,B, 36 months,debt_consolidation,RENT,FL,36.2,714.0,0
8000.0,30000.0,19.28,2 years,C, 36 months,debt_consolidation,RENT,TX,69.7,679.0,0
5000.0,8121180.0,0.48,10+ years,B, 36 months,debt_consolidation,MORTGAGE,WY,88.0,674.0,0
25000.0,84000.0,22.1,1 year,A, 36 months,debt_consolidation,RENT,FL,88.0,709.0,0
27000.0,150000.0,12.02,6 years,A, 36 months,debt_consolidation,MORTGAGE,TX,75.6,694.0,0
16000.0,90000.0,30.99,10+ years,C, 60 months,debt_consolidation,RENT,GA,95.7,679.0,0
18000.0,54000.0,16.0,10+ years,B, 36 months,major_purchase,MORTGAGE,OH,21.2,694.0,0
4000.0,16000.0,22.06,2 years,D, 36 months,major_purchase,OWN,NY,69.1,674.0,0
15000.0,130000.0,12.91,5 years,B, 36 months,credit_card,RENT,NY,52.3,674.0,0
11200.0,55000.0,15.38,5 years,E, 60 months,credit_card,RENT,CA,38.3,669.0,0
21000.0,120000.0,15.05,10+ years,B, 36 months,credit_card,MORTGAGE,IL,0.7,674.0,0
2000.0,64000.0,33.65,2 years,C, 36 months,vacation,RENT,FL,31.5,674.0,0
22000.0,80000.0,23.45,10+ years,A, 36 months,credit_card,MORTGAGE,CA,59.0,714.0,0
15000.0,105000.0,9.82,6 years,A, 36 months,debt_consolidation,RENT,CA,43.7,714.0,0
10000.0,32000.0,38.37,8 years,C, 36 months,debt_consolidation,MORTGAGE,LA,96.1,669.0,0
6400.0,30000.0,7.16,10+ years,B, 36 months,credit_card,MORTGAGE,NC,94.7,679.0,0
10000.0,34500.0,28.97,1 year,C, 60 months,debt_consolidation,RENT,OR,24.2,694.0,0
10000.0,80000.0,7.05,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MI,45.3,669.0,1
4850.0,27000.0,9.07,2 years,E, 36 months,debt_consolidation,RENT,FL,100.0,714.0,1
24000.0,90000.0,19.01,2 years,C, 60 months,credit_card,MORTGAGE,MO,96.2,699.0,0
18000.0,92000.0,3.48,5 years,B, 60 months,debt_consolidation,MORTGAGE,OR,57.6,754.0,0
5800.0,35000.0,25.0,9 years,C, 36 months,debt_consolidation,RENT,KS,47.3,674.0,0
16800.0,51500.0,27.71,10+ years,C, 36 months,debt_consolidation,RENT,CA,19.2,739.0,0
10800.0,30000.0,32.04,< 1 year,D, 36 months,debt_consolidation,RENT,GA,58.2,689.0,0
20000.0,58000.0,12.1,2 years,A, 60 months,debt_consolidation,MORTGAGE,MN,27.8,729.0,0
25000.0,80000.0,24.5,4 years,E, 60 months,debt_consolidation,MORTGAGE,OR,79.3,684.0,1
5000.0,135000.0,7.75,10+ years,A, 36 months,small_business,MORTGAGE,TX,24.1,704.0,0
10000.0,50000.0,14.98,2 years,D, 36 months,debt_consolidation,OWN,GA,16.1,669.0,0
4000.0,45000.0,4.1,< 1 year,C, 36 months,major_purchase,RENT,NY,6.2,749.0,0
26450.0,65000.0,36.52,4 years,C, 60 months,debt_consolidation,MORTGAGE,VA,58.9,724.0,0
35000.0,105000.0,5.51,2 years,B, 36 months,debt_consolidation,RENT,CA,14.9,759.0,1
34500.0,75000.0,20.22,6 years,E, 60 months,debt_consolidation,MORTGAGE,WI,37.1,699.0,0
35000.0,100000.0,15.67,10+ years,D, 36 months,debt_consolidation,OWN,TX,73.0,709.0,0
7000.0,55000.0,17.56,6 years,A, 36 months,debt_consolidation,RENT,NY,53.3,669.0,0
5200.0,60000.0,17.66,< 1 year,C, 36 months,other,RENT,TX,95.1,689.0,0
18000.0,75000.0,25.75,9 years,D, 60 months,credit_card,RENT,FL,50.1,664.0,1
15000.0,41000.0,24.77,10+ years,C, 60 months,debt_consolidation,RENT,NJ,84.6,694.0,0
29900.0,60000.0,27.4,10+ years,C, 36 months,credit_card,MORTGAGE,OH,65.4,664.0,1
9600.0,32000.0,28.81,3 years,D, 36 months,debt_consolidation,RENT,CA,66.4,674.0,0
8000.0,125000.0,19.14,< 1 year,B, 36 months,debt_consolidation,MORTGAGE,MD,29.5,684.0,0
30000.0,135000.0,7.45,10+ years,G, 60 months,small_business,MORTGAGE,CT,62.8,664.0,1
4000.0,97500.0,14.41,< 1 year,C, 36 months,credit_card,MORTGAGE,CA,83.6,674.0,1
